Unnamed: 0,timestamp,product_id,estimated_stock_pct,quantity,temperature,category,unit_price
6194,2022-03-04 19:00:00,f01b189c-6345-4639-a8d1-89e1fc67c443,0.645,3.2125855885229866,-0.42425,meat,14.99
7545,2022-03-05 18:00:00,93766513-9702-4486-a02a-abaa93c996b6,0.05,5.0,0.6420833333333335,canned foods,7.49
626,2022-03-01 13:00:00,3c4d8881-cec2-4a4f-8915-74140a3c6db7,0.47,3.2125855885229866,-0.1887341772151898,baby products,12.19
4758,2022-03-04 09:00:00,e68648ff-db44-49e8-849c-6ca52be5eacc,0.99,3.2125855885229866,0.3136977491961414,snacks,0.49
2112,2022-03-02 13:00:00,35e00193-aa27-4121-87f4-6ac0d8a8671f,0.45,4.0,-0.3320645161290323,fruit,0.49
7149,2022-03-05 15:00:00,9cccbee3-9bee-45a0-9e46-23e3f4b446e8,0.69,3.2125855885229866,0.0401650165016501,baking,2.49
4818,2022-03-04 10:00:00,5ac95f45-65d3-4ef0-8689-3ff0d9059362,0.11,3.2125855885229866,1.0712881355932202,seafood,19.49
7770,2022-03-06 09:00:00,31190612-98dd-4b3d-a6f8-48fcad8de8dc,0.31,3.2125855885229866,-1.2656643356643358,beverages,5.19
7360,2022-03-05 17:00:00,2913e825-a4cb-4ad7-8dbf-387af8a379ae,0.66,3.2125855885229866,-0.2119424460431654,refrigerated items,5.99
4180,2022-03-03 16:00:00,b9c11cb8-14ab-4d09-96ce-5ecf041999d3,0.81,3.2125855885229866,0.1361514195583596,baby products,15.99
8236,2022-03-06 12:00:00,79eab594-7c8c-4868-af6d-3bf0996b5010,0.43,3.2125855885229866,0.6529874213836478,medicine,11.49
7599,2022-03-05 19:00:00,02b1a5a2-cd74-4e64-80f0-4667372bc394,0.2,3.2125855885229866,0.17359375,condiments and sauces,7.99
1462,2022-03-01 19:00:00,8653ceaf-6e7f-498c-b8ca-5a6bb6a15dae,0.25,3.2125855885229866,0.5083333333333333,spices and herbs,2.49
2887,2022-03-02 18:00:00,a4734239-0946-4508-8674-c758f829728d,0.44,3.2125855885229866,-1.0128666666666666,dairy,7.19
7028,2022-03-05 14:00:00,c52f96fa-ab77-4192-871d-475170299955,0.27,3.2125855885229866,0.1241104294478527,snacks,1.19
684,2022-03-01 13:00:00,c6ffd15f-c133-47a2-93e5-828eb4ad3e26,0.97,1.0,-0.1887341772151898,vegetables,1.19
4539,2022-03-03 19:00:00,4061b578-318d-4d23-899b-1c3e11192a09,0.475,3.2125855885229866,-0.7511858974358974,cheese,10.99
4514,2022-03-03 19:00:00,1cf0b205-85d0-4f17-86e7-5f4a3b309f5e,0.295,3.2125855885229866,-0.7511858974358974,dairy,8.19
8362,2022-03-06 13:00:00,4e5ee8d4-6c3e-4dc3-b5eb-99d72d1348f0,0.39,4.0,-0.4280838323353293,personal care,9.99
8556,2022-03-06 14:00:00,be657df2-49cd-44fb-852e-7204b6c2c5ba,0.78,3.2125855885229866,-0.2940066225165562,dairy,9.19
1366,2022-03-01 18:00:00,d6aec25d-8af7-4661-9917-4d71d1587a6f,0.45,3.2125855885229866,-1.3957432432432433,personal care,5.19
3916,2022-03-03 14:00:00,dcc48aec-f9dc-4338-95ec-0b449ea81778,0.01,3.2125855885229866,0.808877551020408,baked goods,7.99
10634,2022-03-07 18:00:00,891e242e-4e58-469f-8de1-a60ffa8eb286,0.09,3.2125855885229866,0.4096928327645051,spices and herbs,2.19
2639,2022-03-02 17:00:00,00e120bb-89d6-4df5-bc48-a051148e3d03,0.285,2.0,-0.4075666666666666,kitchen,11.19
10267,2022-03-07 16:00:00,19911e58-7ae3-4d25-aabf-9682f92cbf96,0.31,3.2125855885229866,-0.2306312292358803,frozen,12.49
9810,2022-03-07 12:00:00,e2cd61ba-d5b1-4515-982b-261da2b05f18,0.13,3.2125855885229866,-0.2360122699386503,beverages,11.49
6913,2022-03-05 14:00:00,16e6119d-2e17-49b8-82e5-07f363b5cb08,0.72,1.0,0.1241104294478527,refrigerated items,4.49
2300,2022-03-02 14:00:00,7f6922e9-b858-41c6-8765-9750bc5e8a86,0.03,3.2125855885229866,-0.7615593220338983,refrigerated items,5.99
4787,2022-03-04 10:00:00,1862b01f-6852-447c-9c36-5e50f1def7ab,0.705,3.2125855885229866,1.0712881355932202,pets,8.49
2938,2022-03-02 19:00:00,0ddc2379-adba-4fb0-aa97-19fcafc738a1,0.5549999999999999,6.0,-1.1909748427672957,fruit,3.99
6760,2022-03-05 13:00:00,16e6119d-2e17-49b8-82e5-07f363b5cb08,0.93,3.2125855885229866,0.6710204081632654,refrigerated items,4.49
9399,2022-03-07 10:00:00,02b1a5a2-cd74-4e64-80f0-4667372bc394,0.19,3.2125855885229866,-0.3795238095238095,condiments and sauces,7.99
5961,2022-03-04 18:00:00,440eb479-cf6a-4c55-ba8b-4475bc66dd06,0.71,3.2125855885229866,-0.06421926910299,baked goods,8.49
1979,2022-03-02 12:00:00,3cf08828-7cff-47f4-8bfb-1c7aa3b2b407,0.34,1.0,0.341860465116279,personal care,3.49
3803,2022-03-03 14:00:00,25ea1db6-98fe-4e53-9b4f-d8b6f14b6485,0.505,3.2125855885229866,0.808877551020408,pets,14.49
4534,2022-03-03 19:00:00,38392484-76da-4399-99b0-3f05dbe2cb83,0.05,3.2125855885229866,-0.7511858974358974,seafood,19.19
5376,2022-03-04 14:00:00,29b1e0a9-df6c-40d2-967e-90e4befcb06b,0.6366666666666667,3.2125855885229866,-1.028732876712329,cheese,5.49
5151,2022-03-04 12:00:00,8decbbe6-c2f7-49b5-bfce-f7b485c26e28,0.62,3.2125855885229866,-1.1509375,beverages,15.19
5419,2022-03-04 14:00:00,75d576b8-dab5-4663-9523-ec5f07819535,0.57,3.2125855885229866,-1.028732876712329,personal care,6.99
5614,2022-03-04 15:00:00,e68b76ae-951d-4d82-8168-e78d46711883,0.32,3.2125855885229866,-1.0840390879478827,snacks,4.99
9055,2022-03-06 18:00:00,731d3051-6ab4-45a2-a5fd-b3b045ebb480,0.07,3.0,1.4359375,pets,14.19
4800,2022-03-04 10:00:00,2ee429d6-3481-4b98-ae20-78d2585eccd1,0.3,4.0,1.0712881355932202,baby products,14.99
2280,2022-03-02 14:00:00,6232cdff-0954-496a-b645-09c79abbd6e0,0.53,4.0,-0.7615593220338983,refrigerated items,8.99
5262,2022-03-04 13:00:00,508c8cb7-6447-4c2f-8843-84aeac9b0aad,0.29,3.2125855885229866,-0.3759344262295081,baked goods,4.19
6804,2022-03-05 13:00:00,523663d3-79c1-4635-ae3d-6024ed830251,0.93,3.2125855885229866,0.6710204081632654,cleaning products,8.49
4469,2022-03-03 18:00:00,c21e3ba9-92a3-4745-92c2-6faef73223f7,0.97,3.0,-0.0972622478386167,baby products,13.49
7908,2022-03-06 10:00:00,21b94d7d-5ff9-4a69-aa1e-77d37e8068bf,0.635,3.2125855885229866,-0.3654071661237785,cheese,9.99
4130,2022-03-03 16:00:00,67f98cd6-6042-45e7-9eba-5b996e105df1,0.65,3.2125855885229866,0.1361514195583596,baking,6.99
7296,2022-03-05 16:00:00,acaefd9d-c58a-4c70-89cb-5dbebfaf6495,0.82,3.2125855885229866,-0.0513677811550152,personal care,7.49
10638,2022-03-07 18:00:00,8decbbe6-c2f7-49b5-bfce-f7b485c26e28,0.52,3.2125855885229866,0.4096928327645051,beverages,15.19
1784,2022-03-02 10:00:00,d97d5201-cb25-4ebe-ab50-3dac232d95b6,0.48,3.2125855885229866,-0.8568403908794788,personal care,12.19
3182,2022-03-03 09:00:00,c1ababe7-3f53-457b-8456-9effd86f18f1,0.23,3.2125855885229866,0.0883749999999999,dairy,8.19
494,2022-03-01 12:00:00,69f591d5-3579-447e-a91f-a2ef6bb80b7d,0.3299999999999999,2.0,-0.5377210884353741,baked goods,10.49
5288,2022-03-04 13:00:00,7d153c63-1dcf-4fc1-a9cb-b1287988b9b4,0.97,3.2125855885229866,-0.3759344262295081,refrigerated items,7.19
8447,2022-03-06 14:00:00,100ab1ec-39f5-41bd-984f-485039575827,0.6133333333333334,3.2125855885229866,-0.2940066225165562,medicine,19.99
4934,2022-03-04 11:00:00,1a98e37e-9c10-43a5-be3e-860555a09cec,0.14,3.2125855885229866,-0.1722128851540616,packaged foods,6.19
2860,2022-03-02 18:00:00,7e33937d-7b4d-426c-a72f-382485b6df26,0.78,3.0,-1.0128666666666666,cleaning products,9.49
7302,2022-03-05 16:00:00,b9c11cb8-14ab-4d09-96ce-5ecf041999d3,0.51,3.2125855885229866,-0.0513677811550152,baby products,15.99
4041,2022-03-03 15:00:00,b35e3b8c-1fed-4bf1-9b12-6ebdad2c6b94,0.29,3.2125855885229866,-0.4180677966101694,beverages,15.99
8346,2022-03-06 13:00:00,39a238d9-af77-43ec-8f80-18a790972eb0,0.77,3.2125855885229866,-0.4280838323353293,baked goods,7.49
2897,2022-03-02 18:00:00,b4c404b8-6075-4b35-8b87-976e4ce3abd0,0.42,3.2125855885229866,-1.0128666666666666,seafood,18.19
366,2022-03-01 11:00:00,7728f4a2-89f6-4611-97b5-233187c53c3c,0.51,3.2125855885229866,-0.56,snacks,1.19
849,2022-03-01 15:00:00,16e6119d-2e17-49b8-82e5-07f363b5cb08,0.81,3.2125855885229866,0.3370588235294117,refrigerated items,4.49
9824,2022-03-07 13:00:00,081dd786-e277-4e48-9ffa-b3096d4e9400,0.5700000000000001,3.2125855885229866,-0.2211224489795918,refrigerated items,10.99
5259,2022-03-04 13:00:00,4c529bbb-2443-43c7-806d-6e09c86ea578,1.0,3.2125855885229866,-0.3759344262295081,vegetables,4.49
6366,2022-03-05 10:00:00,1dbe2caf-d1ed-486d-be49-13697c170a30,0.58,8.0,-0.6570819672131148,kitchen,18.49
6649,2022-03-05 12:00:00,300c185b-024a-42f0-8156-05f36f9a8d04,0.93,3.2125855885229866,0.1604294478527606,cleaning products,9.49
2653,2022-03-02 17:00:00,14741abf-3fe6-4c84-8918-4a0afd463aed,0.265,3.0,-0.4075666666666666,seafood,20.49
3503,2022-03-03 12:00:00,04ec02a4-045f-409e-9161-bb7ccb1d8b05,0.98,3.2125855885229866,0.982,meat,12.49
1541,2022-03-02 09:00:00,212740e6-e5ff-4aeb-9924-bccc96ba0ab1,0.48,3.2125855885229866,-0.6729003021148036,spices and herbs,3.49
4938,2022-03-04 11:00:00,2354cebf-3c63-4251-912d-bcceb9db0f55,0.98,3.0,-0.1722128851540616,snacks,4.19
9629,2022-03-07 11:00:00,9a506969-5baa-4057-b55f-760c37506479,0.53,4.0,-1.8472696245733788,medicine,23.99
322,2022-03-01 11:00:00,251f34cc-0a9b-4b24-b20c-fc19439e250b,0.36,3.2125855885229866,-0.56,refrigerated items,3.49
2031,2022-03-02 12:00:00,97953db0-6328-4c29-8ea6-fbf63256395a,0.215,3.2125855885229866,0.341860465116279,packaged foods,4.99
813,2022-03-01 14:00:00,b9c11cb8-14ab-4d09-96ce-5ecf041999d3,0.22,4.0,0.8169688385269122,baby products,15.99
2528,2022-03-02 16:00:00,251f34cc-0a9b-4b24-b20c-fc19439e250b,0.95,1.0,-0.2342153846153846,refrigerated items,3.49
10465,2022-03-07 17:00:00,63df792c-9cab-4bf6-9f9c-07fc35175219,0.75,3.2125855885229866,-0.0039877300613496,condiments and sauces,4.99
10268,2022-03-07 16:00:00,19ab62ef-c7aa-4035-a0fc-7c7d64721cda,0.76,3.2125855885229866,-0.2306312292358803,kitchen,18.19
9981,2022-03-07 14:00:00,212740e6-e5ff-4aeb-9924-bccc96ba0ab1,0.03,3.2125855885229866,-0.1055704697986577,spices and herbs,3.49
1079,2022-03-01 16:00:00,c1ec2a50-ae9e-4d1e-b591-ca0b2ff209a0,0.2799999999999999,3.2125855885229866,0.5600630914826498,medicine,14.99
2226,2022-03-02 14:00:00,04ec02a4-045f-409e-9161-bb7ccb1d8b05,0.73,3.2125855885229866,-0.7615593220338983,meat,12.49
9916,2022-03-07 13:00:00,a614b853-9138-41fa-a268-e5753a63757d,0.8,2.0,-0.2211224489795918,baked goods,9.99
7363,2022-03-05 17:00:00,2b7c0e5d-3f56-4549-bb71-9a46fb975652,0.675,3.2125855885229866,-0.2119424460431654,kitchen,16.19
2705,2022-03-02 17:00:00,6c8d0a2a-576a-432f-a090-c123dee91aaa,0.62,3.2125855885229866,-0.4075666666666666,cleaning products,15.49
8092,2022-03-06 11:00:00,74808ebf-57da-45d2-ab84-cb2cf2a2a797,0.99,3.0,-1.4038,baking,7.19
5044,2022-03-04 11:00:00,d97d5201-cb25-4ebe-ab50-3dac232d95b6,0.435,3.2125855885229866,-0.1722128851540616,personal care,12.19
1164,2022-03-01 17:00:00,5adfc643-aa8e-4140-b2c3-98a946444632,0.79,3.2125855885229866,-0.3764150943396226,condiments and sauces,9.19
3261,2022-03-03 10:00:00,440eb479-cf6a-4c55-ba8b-4475bc66dd06,0.99,3.2125855885229866,-1.183356890459364,baked goods,8.49
4982,2022-03-04 11:00:00,6e8ccbee-64de-4ef7-b63b-ff72818cb29b,0.61,3.2125855885229866,-0.1722128851540616,baby products,12.49
1450,2022-03-01 19:00:00,73d0a0ef-a231-49ae-acea-42c67eda1e4f,0.43,3.2125855885229866,0.5083333333333333,seafood,10.19
4229,2022-03-03 17:00:00,1862b01f-6852-447c-9c36-5e50f1def7ab,0.155,3.2125855885229866,0.6215189873417721,pets,8.49
3862,2022-03-03 14:00:00,7f5e86e6-f06f-45f6-bf44-27b095c9ad1d,0.3,3.2125855885229866,0.808877551020408,fruit,4.49
7233,2022-03-05 16:00:00,3bae2d8d-a9b7-46cf-ad0a-cf268768d934,0.4133333333333333,3.2125855885229866,-0.0513677811550152,baking,3.99
8161,2022-03-06 11:00:00,fd77b5cb-498c-40ca-95d1-0f87f13dd0d8,0.27,1.0,-1.4038,snacks,3.19
3917,2022-03-03 14:00:00,dcf069af-eb15-4d2f-a779-f014df1d8868,0.275,3.2125855885229866,0.808877551020408,frozen,11.19
6853,2022-03-05 13:00:00,add047b6-5946-49ff-8d86-17c0a7bfb763,0.59,2.0,0.6710204081632654,cheese,6.49
8859,2022-03-06 17:00:00,01ff0803-ae73-4234-971d-5713c97b7f4b,0.03,3.2125855885229866,-0.5403174603174603,baby products,14.19
7367,2022-03-05 17:00:00,32a2ea10-8010-4046-bf34-2117692ebd4a,0.19,3.2125855885229866,-0.2119424460431654,snacks,3.19
10819,2022-03-07 19:00:00,c21e3ba9-92a3-4745-92c2-6faef73223f7,0.58,3.2125855885229866,-0.1650773993808049,baby products,13.49
5333,2022-03-04 13:00:00,d97d5201-cb25-4ebe-ab50-3dac232d95b6,0.61,3.2125855885229866,-0.3759344262295081,personal care,12.19
4056,2022-03-03 15:00:00,c960c99a-0887-4e2c-aff6-fe02364c0024,0.57,3.2125855885229866,-0.4180677966101694,snacks,4.49
10321,2022-03-07 16:00:00,6e7c011b-47f9-45bb-bc6a-c1b05cc51bb5,0.4,3.2125855885229866,-0.2306312292358803,medicine,20.99
2999,2022-03-02 19:00:00,731d3051-6ab4-45a2-a5fd-b3b045ebb480,0.96,3.2125855885229866,-1.1909748427672957,pets,14.19
9797,2022-03-07 12:00:00,c62461d4-0add-4b63-bd67-5b9713078bfe,0.2,3.2125855885229866,-0.2360122699386503,packaged foods,5.49
1231,2022-03-01 17:00:00,cc3a1429-09d7-4ded-bec3-7d90d1b344fc,0.97,3.0,-0.3764150943396226,refrigerated items,6.99
1514,2022-03-01 19:00:00,f4a73cc3-b383-4650-bfa5-970bdcadc737,0.62,3.2125855885229866,0.5083333333333333,cleaning products,14.19
2313,2022-03-02 14:00:00,9965f6f9-87a8-44e9-9872-3e483bd0f8f1,0.82,3.2125855885229866,-0.7615593220338983,baked goods,5.99
1451,2022-03-01 19:00:00,75d576b8-dab5-4663-9523-ec5f07819535,0.6599999999999999,1.0,0.5083333333333333,personal care,6.99
5277,2022-03-04 13:00:00,6f90377e-bf10-44bb-8b76-d4b3a520f31e,0.05,2.0,-0.3759344262295081,cheese,6.49
6798,2022-03-05 13:00:00,46867178-bebf-45ef-a894-5fd012d4cd4d,0.25,3.2125855885229866,0.6710204081632654,dairy,9.49
9256,2022-03-06 19:00:00,ed7f6b14-67c9-42a4-8576-c803020eedda,0.22,3.2125855885229866,-0.072700964630225,meat,19.99
4321,2022-03-03 17:00:00,c4355226-5f80-40ab-b3aa-de4344834a5d,0.615,3.2125855885229866,0.6215189873417721,canned foods,2.49
6651,2022-03-05 12:00:00,35d6f292-4da6-4fde-8d88-f32159ceeeef,0.56,3.2125855885229866,0.1604294478527606,refrigerated items,6.19
838,2022-03-01 15:00:00,04f3ad3d-83ab-47e8-925b-3383055489f2,0.49,3.2125855885229866,0.3370588235294117,seafood,12.49
10751,2022-03-07 19:00:00,4cb50be9-8c24-458c-b32b-99ad0a236af6,0.63,3.2125855885229866,-0.1650773993808049,personal care,16.19
8210,2022-03-06 12:00:00,4384a7bb-2ce4-4f32-ba37-5f77e3fecc69,0.04,3.2125855885229866,0.6529874213836478,baking,3.99
7602,2022-03-05 19:00:00,03f0b20e-3b5b-444f-bc39-cdfa2523d4bc,0.56,2.0,0.17359375,pets,8.19
9223,2022-03-06 19:00:00,9dac884e-865a-45a3-bb58-28bf02891ccf,0.72,1.0,-0.072700964630225,meat,18.49
3567,2022-03-03 12:00:00,70e2e525-5f68-4e6e-bbdb-2cd3a684888a,0.58,3.2125855885229866,0.982,baked goods,4.99
10053,2022-03-07 14:00:00,abc7ecb4-9cbf-4276-8d2d-7bdac2ae5e9f,0.35,3.2125855885229866,-0.1055704697986577,vegetables,4.99
3087,2022-03-03 09:00:00,21a3dbd8-8da7-4c22-ac53-08945fcb7cc6,0.16,3.0,0.0883749999999999,baking,8.19
9384,2022-03-07 09:00:00,d8c45766-c665-47e4-9868-b634255e5b43,0.42,3.2125855885229866,0.3782142857142857,condiments and sauces,9.19
6923,2022-03-05 14:00:00,2360f50e-a196-42a0-82c2-b4f58de498e8,0.86,3.0,0.1241104294478527,kitchen,19.19
4692,2022-03-04 09:00:00,6880b9bc-31e4-470f-80d6-6a9088e1195a,0.28,3.2125855885229866,0.3136977491961414,refrigerated items,8.19
1714,2022-03-02 10:00:00,514dddbc-9f85-4527-b848-351f8a24bc13,0.49,3.2125855885229866,-0.8568403908794788,packaged foods,2.49
4270,2022-03-03 17:00:00,67f98cd6-6042-45e7-9eba-5b996e105df1,0.26,3.2125855885229866,0.6215189873417721,baking,6.99
339,2022-03-01 11:00:00,3e417ee2-f68c-4042-9f0e-b89ff3f14f62,0.05,3.2125855885229866,-0.56,packaged foods,7.19
7985,2022-03-06 10:00:00,adfbf330-cb1a-4c42-933d-f8fbee4696ad,0.98,3.0,-0.3654071661237785,canned foods,7.49
7047,2022-03-05 15:00:00,01ff0803-ae73-4234-971d-5713c97b7f4b,0.315,3.2125855885229866,0.0401650165016501,baby products,14.19
6081,2022-03-04 19:00:00,21b94d7d-5ff9-4a69-aa1e-77d37e8068bf,0.67,4.0,-0.42425,cheese,9.99
8843,2022-03-06 16:00:00,e210b4dd-ae57-4327-a6fb-1ab0ab8f60a2,0.21,4.0,-0.1934716981132075,baked goods,8.49
7977,2022-03-06 10:00:00,a6aa5ff4-4eb0-473f-a4b4-0b0557134e29,0.64,3.2125855885229866,-0.3654071661237785,frozen,13.99
588,2022-03-01 13:00:00,0f493675-d59d-45dd-9406-084932bf41c1,0.99,3.0,-0.1887341772151898,kitchen,13.19
3365,2022-03-03 11:00:00,04ec02a4-045f-409e-9161-bb7ccb1d8b05,0.86,3.2125855885229866,-0.6946557377049181,meat,12.49
2670,2022-03-02 17:00:00,29110d35-9473-4ae4-b971-0fb62825aa9a,0.5633333333333334,3.2125855885229866,-0.4075666666666666,packaged foods,6.19
3589,2022-03-03 12:00:00,9dac884e-865a-45a3-bb58-28bf02891ccf,0.27,3.2125855885229866,0.982,meat,18.49
34,2022-03-01 09:00:00,35cebec1-30a4-4ec9-859a-019375890da7,0.88,3.2125855885229866,-0.028849840255591,condiments and sauces,5.19
28,2022-03-01 09:00:00,29110d35-9473-4ae4-b971-0fb62825aa9a,0.3633333333333333,2.0,-0.028849840255591,packaged foods,6.19
2395,2022-03-02 15:00:00,32a2ea10-8010-4046-bf34-2117692ebd4a,0.12,3.2125855885229866,-0.0840863787375415,snacks,3.19
6679,2022-03-05 12:00:00,7728f4a2-89f6-4611-97b5-233187c53c3c,0.98,4.0,0.1604294478527606,snacks,1.19
8165,2022-03-06 12:00:00,0ec3890d-f4be-48a4-9358-291b3da7f578,0.2,3.2125855885229866,0.6529874213836478,spices and herbs,4.99
2170,2022-03-02 13:00:00,981aca3e-e259-473e-a097-b2ee74bdc96e,0.8,3.2125855885229866,-0.3320645161290323,baking,2.19
6110,2022-03-04 19:00:00,49182318-bcee-4a4b-9b4b-876796e4db12,0.32,3.2125855885229866,-0.42425,dairy,5.99
5537,2022-03-04 15:00:00,4a5b62f3-755f-4b82-9eaa-2e124d02d203,0.9,4.0,-1.0840390879478827,refrigerated items,10.99
889,2022-03-01 15:00:00,508c8cb7-6447-4c2f-8843-84aeac9b0aad,0.36,3.2125855885229866,0.3370588235294117,baked goods,4.19
7704,2022-03-05 19:00:00,c1ababe7-3f53-457b-8456-9effd86f18f1,0.885,2.0,0.17359375,dairy,8.19
3322,2022-03-03 10:00:00,b0a06565-d262-460e-9756-c17ecbd61ab5,0.07,4.0,-1.183356890459364,seafood,18.49
10195,2022-03-07 15:00:00,93577f2e-d6cf-4a4f-aee6-4b4aa1e13924,0.04,3.2125855885229866,-0.9438484848484848,seafood,17.99
3514,2022-03-03 12:00:00,16e6119d-2e17-49b8-82e5-07f363b5cb08,0.93,3.2125855885229866,0.982,refrigerated items,4.49
5561,2022-03-04 15:00:00,80da8348-1707-403f-8be7-9e6deeccc883,0.255,3.2125855885229866,-1.0840390879478827,fruit,0.19
9061,2022-03-06 18:00:00,79eab594-7c8c-4868-af6d-3bf0996b5010,0.3299999999999999,3.2125855885229866,1.4359375,medicine,11.49
6380,2022-03-05 10:00:00,35cebec1-30a4-4ec9-859a-019375890da7,0.16,3.2125855885229866,-0.6570819672131148,condiments and sauces,5.19
3733,2022-03-03 13:00:00,a4734239-0946-4508-8674-c758f829728d,0.59,3.2125855885229866,-1.0841587301587303,dairy,7.19
5582,2022-03-04 15:00:00,a13bd36b-acd1-402a-a009-4d1472e5e34a,0.75,2.0,-1.0840390879478827,vegetables,1.99
10272,2022-03-07 16:00:00,1eb84ee8-0ace-44c8-8945-48b9c1b84499,0.82,3.2125855885229866,-0.2306312292358803,condiments and sauces,9.49
8284,2022-03-06 12:00:00,cbab5824-54de-447f-8282-6683f5a27a47,0.47,2.0,0.6529874213836478,seafood,10.19
4528,2022-03-03 19:00:00,2cee124c-ca13-4b13-a20a-253900ca2b81,0.3249999999999999,3.2125855885229866,-0.7511858974358974,baked goods,5.49
1654,2022-03-02 10:00:00,01f3cdd9-8e9e-4dff-9b5c-69698a0388d0,0.83,10.0,-0.8568403908794788,vegetables,1.49
6560,2022-03-05 11:00:00,7f5e86e6-f06f-45f6-bf44-27b095c9ad1d,0.28,4.0,-0.2630555555555555,fruit,4.49
5980,2022-03-04 18:00:00,69dd6cf3-06a7-4485-ac73-500e515039bf,0.71,3.2125855885229866,-0.06421926910299,frozen,7.19
223,2022-03-01 10:00:00,707e4237-191c-4cc9-85af-383a6c1cb2ab,0.65,1.0,1.2843137254901962,cleaning products,16.99
9364,2022-03-07 09:00:00,9edd33d5-6d29-4094-ba4d-14ab68e85807,0.11,3.2125855885229866,0.3782142857142857,baby products,9.99
5261,2022-03-04 13:00:00,4e7af07f-e739-4e42-b4a8-b3758acc1e8f,0.36,8.0,-0.3759344262295081,seafood,16.49
4239,2022-03-03 17:00:00,23c1adc0-a09c-4e0d-a383-5d58fe4c357c,0.86,3.2125855885229866,0.6215189873417721,baked goods,4.99
1590,2022-03-02 09:00:00,7e33937d-7b4d-426c-a72f-382485b6df26,0.55,3.2125855885229866,-0.6729003021148036,cleaning products,9.49
7091,2022-03-05 15:00:00,364035ab-945a-4c34-9734-5167b787ae5c,0.32,3.2125855885229866,0.0401650165016501,cleaning products,8.99
3256,2022-03-03 10:00:00,3c5686eb-27fd-4ff2-80a5-975cc1898d40,0.47,1.0,-1.183356890459364,refrigerated items,6.49
5884,2022-03-04 17:00:00,cee3e2b2-67e4-41a8-9ec5-8f9ddcd84435,0.25,4.0,-0.2955821917808219,canned foods,2.99
5664,2022-03-04 16:00:00,3c4d8881-cec2-4a4f-8915-74140a3c6db7,0.36,3.2125855885229866,-0.7295779220779222,baby products,12.19
2181,2022-03-02 13:00:00,ad81b46c-bf38-41cf-9b54-5fe7f5eba93e,0.2,4.0,-0.3320645161290323,fruit,3.99
5945,2022-03-04 18:00:00,323bd298-7417-45df-b9a6-28bfd9c5b09a,0.86,1.0,-0.06421926910299,canned foods,7.19
8071,2022-03-06 11:00:00,49f7d4a9-713a-4824-b378-aebb33ff8b2f,0.03,3.2125855885229866,-1.4038,frozen,8.99
5836,2022-03-04 17:00:00,7f5e86e6-f06f-45f6-bf44-27b095c9ad1d,0.35,1.0,-0.2955821917808219,fruit,4.49
9457,2022-03-07 10:00:00,6880b9bc-31e4-470f-80d6-6a9088e1195a,0.37,3.2125855885229866,-0.3795238095238095,refrigerated items,8.19
8049,2022-03-06 11:00:00,2b7c0e5d-3f56-4549-bb71-9a46fb975652,0.92,3.2125855885229866,-1.4038,kitchen,16.19
4817,2022-03-04 10:00:00,54b479bb-7e7a-4e63-8bef-1a1e17fefd1f,0.42,3.2125855885229866,1.0712881355932202,frozen,8.19
5689,2022-03-04 16:00:00,6e7c011b-47f9-45bb-bc6a-c1b05cc51bb5,0.81,3.2125855885229866,-0.7295779220779222,medicine,20.99
5364,2022-03-04 14:00:00,16e43054-a634-40c3-98cf-3e84128ceba8,0.89,3.2125855885229866,-1.028732876712329,baking,7.49
1209,2022-03-01 17:00:00,a6aa5ff4-4eb0-473f-a4b4-0b0557134e29,0.58,1.0,-0.3764150943396226,frozen,13.99
421,2022-03-01 11:00:00,d8c45766-c665-47e4-9868-b634255e5b43,0.82,3.2125855885229866,-0.56,condiments and sauces,9.19
9491,2022-03-07 10:00:00,8fa6efd6-0cd5-4263-9ca9-6b8fd6ef0e3e,0.85,3.2125855885229866,-0.3795238095238095,vegetables,1.49
1706,2022-03-02 10:00:00,46867178-bebf-45ef-a894-5fd012d4cd4d,0.92,3.2125855885229866,-0.8568403908794788,dairy,9.49
1158,2022-03-01 17:00:00,4c529bbb-2443-43c7-806d-6e09c86ea578,0.73,6.0,-0.3764150943396226,vegetables,4.49
2306,2022-03-02 14:00:00,87553cf4-8b08-4dd0-a0ce-abac3a515af8,0.745,3.2125855885229866,-0.7615593220338983,personal care,14.49
273,2022-03-01 10:00:00,c6aa6abb-3bad-4111-96ac-baf7d0a91195,0.58,3.2125855885229866,1.2843137254901962,meat,12.19
171,2022-03-01 10:00:00,1b35d2a0-00f8-4e6a-8fb1-85a0c5f0a5b3,0.61,3.2125855885229866,1.2843137254901962,snacks,0.49
3956,2022-03-03 15:00:00,20a9bd7b-daff-4b8b-bdc1-2e8f9a0277fa,0.26,3.2125855885229866,-0.4180677966101694,cleaning products,13.49
4865,2022-03-04 10:00:00,a13bd36b-acd1-402a-a009-4d1472e5e34a,0.575,3.2125855885229866,1.0712881355932202,vegetables,1.99
9885,2022-03-07 13:00:00,6fdec15b-fd57-4920-a84f-211532cbe46a,0.36,3.0,-0.2211224489795918,dairy,7.19
3188,2022-03-03 09:00:00,caf41d5d-31a4-4a6d-aa2f-1bb00d9f8923,0.92,4.0,0.0883749999999999,snacks,0.19
1725,2022-03-02 10:00:00,6f90377e-bf10-44bb-8b76-d4b3a520f31e,0.04,3.2125855885229866,-0.8568403908794788,cheese,6.49
